Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
24-10-2013,901884.7934,481757.8701,609501.7393,1013829.968,509938.1923,273205.8219,642178.6197,1529197.564,201416.4247,142280.9792
25-10-2013,907656.8561,479734.4871,611513.0951,1016465.926,511315.0254,274189.3629,647829.7915,1531032.601,203531.2971,142508.6288
28-10-2013,917278.0187,477959.4695,610840.4307,1017380.745,511315.0254,274244.2007,648477.6213,1535013.286,203002.1158,142579.8831
29-10-2013,924249.3317,477242.5303,614077.885,1025519.791,513922.7321,275341.1775,653600.5945,1544683.87,203448.7204,143150.2027
30-10-2013,917040.1869,474045.0053,609963.5631,1018033.496,511404.5107,272752.9705,651705.1528,1530627.247,202065.2691,142506.0267
31-10-2013,913372.0261,472765.0838,610329.5413,1015793.823,511251.0893,273843.9823,651705.1528,1521749.609,200953.9101,141209.2219
01-11-2013,915107.433,472575.9778,611550.2003,1012340.124,511148.8391,275541.815,652356.858,1530119.231,202039.0613,141632.8496
04-11-2013,916480.0941,478199.6319,615158.3465,1029853.608,513704.5833,275817.3568,655814.3493,1531649.351,202584.5667,142001.095
05-11-2013,917488.2222,477817.0722,613558.9348,1021820.75,513704.5833,273224.6737,656929.2337,1527820.227,201085.4409,141631.8921
06-11-2013,925470.3698,470506.471,616626.7295,1023660.027,517043.6631,273525.2208,657060.6195,1515444.884,203096.2953,142155.9301
07-11-2013,910847.9379,460249.4299,607932.2926,1007179.101,509391.4169,267316.1983,646219.1193,1500896.613,200760.6879,140322.1186
08-11-2013,916768.4495,466508.8222,615713.826,1022387.505,515962.5662,271112.0883,653198.2858,1529113.469,200901.2204,143254.8509
11-11-2013,914934.9126,468374.8574,615652.2546,1024636.758,516220.5474,269756.5279,657313.435,1533242.075,200901.2204,143441.0822
12-11-2013,915575.3671,465845.6332,615098.1675,1015312.563,517820.8311,269055.1609,657510.629,1532782.103,199233.7403,142809.9414
13-11-2013,925829.8112,475022.7922,619649.894,1023333.532,523879.3349,270992.3581,665137.7523,1541825.517,199970.9051,143995.264
14-11-2013,930829.2922,476115.3446,623491.7233,1030496.867,522255.3089,272211.8237,668862.5237,1552155.748,201490.684,144888.0346
15-11-2013,932597.8678,478115.0291,625923.3411,1038328.643,524083.2025,272810.6897,671404.2013,1560847.82,202598.8828,145540.0308
18-11-2013,930266.3732,473286.0673,623857.794,1028983.685,519523.6786,271910.4144,667241.4953,1551482.733,202355.7641,145307.1667
19-11-2013,925894.1212,469736.4218,620863.2766,1030424.263,517393.6316,271121.8742,664906.1501,1553344.513,201161.8651,145045.6138
20-11-2013,918857.3259,467575.6342,618069.3919,1027436.032,516100.1475,269115.5724,661515.1287,1557227.874,199270.9436,144755.5226
21-11-2013,922624.6409,474776.299,623817.4372,1038737.829,521983.6892,270407.3271,666939.5527,1566415.518,200087.9544,146564.9666
22-11-2013,927791.3389,474159.0898,627435.5783,1043619.896,521566.1022,273408.8484,669207.1472,1587718.769,200368.0776,147371.0739
25-11-2013,924172.9527,473874.5943,626055.2201,1035688.385,520314.3436,272643.3037,671348.6101,1593275.785,199907.231,147430.0224
26-11-2013,924912.291,475106.6683,627557.7526,1034134.853,522967.9467,273979.2559,673228.3862,1589133.268,198228.0103,147680.6534
27-11-2013,927594.5367,481283.055,629189.4028,1026482.255,527674.6582,274280.633,675180.7485,1591040.228,197613.5034,148108.9273
29-11-2013,924997.272,481716.2097,628434.3755,1024429.29,529521.5195,274116.0647,675923.4473,1590244.708,197356.6059,147827.5203
02-12-2013,921297.2829,479355.8003,624286.7086,1025146.391,527244.577,272909.954,672949.3842,1593107.148,196567.1795,147428.386
03-12-2013,924798.2126,475712.6962,620790.703,1028016.801,527824.546,271709.1502,670392.1765,1580202.98,197353.4482,146219.4733
04-12-2013,925815.4906,475474.8399,619487.0426,1024624.345,529249.6723,271029.8773,666369.8235,1574356.229,197195.5654,146336.4488
05-12-2013,919982.853,477947.309,618929.5042,1020423.385,528402.8728,269999.9638,663104.6113,1571994.695,196189.868,145443.7965
06-12-2013,931206.6438,482965.7558,627965.875,1022464.232,532682.9361,272537.9634,668210.5168,1590858.631,198426.4325,147276.3883
09-12-2013,931951.6091,485090.8051,629347.3999,1022975.464,534067.9117,272456.202,667609.1274,1591494.975,197672.4121,147806.5833
10-12-2013,924589.1914,483684.0418,627144.684,1022054.786,533106.5895,272483.4477,665005.4518,1582900.902,195656.1535,147259.699
11-12-2013,922924.9309,476912.4652,619430.8044,1006621.759,526442.7571,269213.6463,661414.4223,1554725.266,193777.8544,145448.4047
12-12-2013,912219.0017,478629.3501,617882.2274,1011453.543,524179.0533,268406.0053,658041.2088,1546951.64,194688.6103,145390.2253
13-12-2013,911124.3389,480543.8675,619612.2976,1008216.892,523759.71,269184.3828,658238.6211,1548807.982,194571.7972,145710.0838
16-12-2013,913219.9249,488617.0044,623887.6225,1018299.061,528840.1792,270637.9784,660937.3995,1552370.24,195622.4849,146773.7674
17-12-2013,912763.3149,490180.5789,624137.1775,1011985.607,528893.0632,269663.6817,657632.7125,1543211.255,195818.1073,146171.995
18-12-2013,926728.5936,485474.8453,633062.3392,1029594.156,533811.7687,274382.7961,668549.4155,1578087.83,198187.5064,148949.2629
19-12-2013,925245.8279,476687.7506,631796.2145,1033197.736,534025.2934,276056.5312,665540.9431,1572722.331,197414.5752,148830.1035
20-12-2013,929687.0078,480977.9403,636471.5065,1035057.492,538938.3261,276415.4047,669733.8511,1584203.204,199349.238,149857.0312
23-12-2013,932104.1941,482709.4609,638635.5096,1035782.032,545836.7367,278986.0679,672546.7333,1591332.119,199229.6285,150846.0876
24-12-2013,934061.6129,485171.2792,642148.0049,1041789.568,547310.4959,281078.4635,673757.3174,1590854.719,199907.0092,151328.7951
26-12-2013,939012.1394,488518.961,645551.3893,1049811.348,548733.5032,282736.8264,677058.7282,1600240.762,199407.2417,151828.1801
27-12-2013,941453.571,485587.8472,645938.7202,1055585.31,547526.2895,282849.9211,674621.3168,1597200.304,200025.4041,151752.266
30-12-2013,945407.676,485782.0824,646261.6895,1045662.808,546869.2579,284433.8807,675970.5595,1601512.745,200465.46,151706.7403
31-12-2013,947582.1136,487579.4761,647812.7176,1055701.171,550587.9689,284974.305,677728.0829,1599911.233,200886.4375,152480.4447
02-01-2014,937822.0179,484361.4515,641075.4653,1040287.934,544696.6776,283520.9361,674068.3513,1593671.579,197993.6728,151291.0972
03-01-2014,936696.6314,482036.5166,642357.6162,1037479.157,543280.4663,282131.6835,674000.9444,1597337.023,197518.488,151881.1325
06-01-2014,931919.4786,482132.9239,639274.2997,1036545.425,542030.9212,282583.0942,668271.9364,1591107.409,197597.4954,151319.1723
07-01-2014,935833.5404,484013.2423,642470.6712,1046703.57,547884.8551,284758.984,671813.7777,1608291.369,199415.3923,151833.6575
08-01-2014,930967.206,486384.9072,641506.9652,1039795.327,548323.163,282480.9122,672552.7728,1623891.795,198458.1984,152228.425
09-01-2014,930408.6257,488622.2777,642789.9791,1035740.125,545691.2118,279684.3511,673225.3256,1638019.654,199053.573,152700.3331
10-01-2014,935060.6688,490967.6647,644718.349,1035740.125,547491.9928,280886.9938,673763.9058,1651779.019,201521.8373,152517.0927
13-01-2014,925710.0621,483701.3432,637497.5035,1014507.453,541305.3333,275634.407,662175.1667,1641042.455,199446.1624,150366.6017
14-01-2014,930246.0414,494632.9936,644509.9761,1026681.542,551590.1347,277481.1576,666479.3053,1664837.571,199944.7778,151765.0111
15-01-2014,932292.5827,497501.865,647732.5259,1023806.834,557823.1032,279756.5031,665479.5863,1663006.25,199684.8496,153191.6022
16-01-2014,933318.1046,499093.8709,647473.4329,1025240.163,558548.2732,279420.7953,661553.2567,1671321.281,201002.7696,152333.7293
17-01-2014,925291.5689,495500.3951,644300.8131,1023087.159,554694.2901,277883.9809,658708.5777,1670318.488,200902.2682,152044.2952
21-01-2014,930288.1433,495153.5448,646362.5757,1028816.447,557467.7616,276994.7521,657457.0314,1680173.367,203232.7345,152181.135
22-01-2014,930753.2874,497827.3739,647008.9383,1033343.239,557635.0019,278324.327,656799.5744,1680509.402,203822.1095,152455.0611
23-01-2014,921724.9805,493546.0585,637950.8132,1021873.129,555348.6984,277211.0297,652530.3772,1669081.938,203353.3186,150579.8638
24-01-2014,908913.0033,475580.982,622002.0428,999698.4825,543908.5152,272692.4899,642872.9276,1626520.348,201075.7614,146664.7874
27-01-2014,906549.8295,472061.6827,620633.6383,994600.0202,538686.9935,272256.1819,640494.2978,1606839.452,201176.2993,145520.802
28-01-2014,911626.5085,476923.918,625040.1372,1004148.18,537501.8821,273753.5909,643888.9175,1629656.573,202302.8866,147281.6037
29-01-2014,894396.7675,470246.9832,619039.7518,998223.7062,532180.6134,270988.6796,633908.6393,1615152.629,201776.8991,145661.5061
30-01-2014,900657.5449,475466.7247,622320.6625,998223.7062,541653.4284,274890.9166,641769.1064,1642771.739,204722.8418,147525.9734
31-01-2014,893542.3503,470046.404,620142.5402,982751.2387,542899.2312,274093.7329,633811.1695,1628315.348,205910.2343,145829.4247
03-02-2014,871025.0831,455192.9377,604080.8484,963784.1398,529815.3598,265733.8741,617205.3169,1590375.6,203542.2666,141935.779
04-02-2014,876860.9511,462703.6211,608611.4548,969566.8446,533100.215,269294.708,620538.2256,1609142.032,203582.9751,143128.0396
05-02-2014,876597.8928,460436.3734,606968.2039,962101.1799,532727.0449,269671.7206,621531.0867,1598038.952,202280.044,142841.7835
06-02-2014,889483.8819,468355.879,614555.3064,976051.647,539386.1329,272719.011,632842.9525,1604431.108,203999.4244,144970.1261
07-02-2014,900424.5336,474538.1766,622790.3475,987861.872,548070.2497,274546.2284,639487.8035,1640049.479,205243.8209,146564.7975
10-02-2014,903936.1893,472070.5781,623288.5798,980650.4803,550152.9166,275232.594,639295.9572,1661206.117,206249.5156,146271.6679
11-02-2014,909540.5937,476696.8698,630518.7273,994771.8472,555709.4611,277847.3036,647031.4383,1683134.038,208229.511,147836.7747
12-02-2014,905447.661,479080.3541,632158.076,994373.9385,557932.2989,279125.4012,645090.344,1684312.231,208062.9274,147895.9094
13-02-2014,910518.1679,482865.0889,636899.2616,1000539.057,563790.588,279209.1388,649928.5215,1697955.16,210226.7818,148635.389
14-02-2014,911974.997,488176.6049,641930.7657,1016947.897,564354.3786,280102.6081,651163.3857,1698634.343,211446.0971,149348.8388
18-02-2014,908053.5045,491545.0235,641738.1865,1022642.806,566611.7961,280158.6286,651098.2694,1718338.501,212228.4477,149453.383
19-02-2014,903422.4316,486580.4187,637887.7574,1021517.899,563382.1089,278225.5341,648103.2173,1705107.294,211082.4141,147540.3797
20-02-2014,911824.2602,494560.3376,643501.1697,1029383.586,566931.4162,281119.0796,649399.4238,1721817.346,212982.1558,148292.8357
21-02-2014,911915.4426,494609.7936,642857.6685,1022898.47,565173.9288,279994.6033,649139.664,1724572.254,213237.7344,148411.4699
24-02-2014,914924.7636,498319.3671,645171.9561,1040185.454,568338.9028,279322.6163,651801.1366,1735609.516,212534.0499,149895.5846
25-02-2014,918218.4927,502006.9304,644268.7154,1040289.472,566974.8894,277618.7483,657145.906,1733006.102,212364.0226,149236.0441
26-02-2014,916841.165,506524.9928,647167.9246,1033319.533,568335.6292,276508.2733,663848.7942,1732486.2,211493.3301,149325.5857
27-02-2014,920508.5297,509817.4052,650662.6314,1033319.533,572427.6457,279632.8168,665309.2615,1742707.869,211197.2395,150266.3369
28-02-2014,924466.7163,507829.1174,653785.812,1038692.795,570882.0911,281086.9074,667571.313,1732251.621,212274.3454,150852.3756
03-03-2014,923357.3563,505188.4059,648817.0398,1033707.069,566429.2108,278641.4513,663632.6423,1721165.211,210342.6488,149570.1304
04-03-2014,937854.0668,514332.3161,657705.8333,1044767.735,576511.6507,282821.0731,671861.687,1755072.166,212530.2124,152636.3181
05-03-2014,937291.3543,516029.6127,656324.651,1031812.615,577491.7205,283810.9469,672197.6179,1750333.471,211063.7539,153384.236
06-03-2014,939165.937,517680.9075,659212.4795,1037590.766,577260.7238,285570.5747,671390.9808,1733355.236,210219.4989,154473.2641
07-03-2014,941138.1855,516593.7776,660267.2195,1041429.851,575182.5852,283999.9366,673606.571,1729541.855,210534.8282,155044.8152
10-03-2014,942267.5513,511996.093,657890.2575,1043720.997,573629.5922,283289.9367,673135.0464,1736460.022,210261.1329,154905.2748
11-03-2014,939534.9754,504520.95,652627.1354,1030361.368,570876.1702,280966.9593,672663.8519,1729514.182,209272.9056,153836.4284
12-03-2014,939628.9289,505933.6087,651909.2456,1033246.38,572931.3244,280461.2187,673874.6468,1730551.89,211344.7073,153759.5102
13-03-2014,932393.7862,497838.6709,643955.9528,1023533.864,563764.4232,277656.6065,667270.6753,1704420.557,212824.1203,151760.6366
14-03-2014,935097.7282,496544.2904,643505.1836,1027218.586,561001.9775,278295.2167,667804.4918,1697773.317,214420.3012,151138.418
17-03-2014,940614.8048,503049.0206,650326.3385,1033690.063,567509.6005,279992.8176,672078.4405,1711864.835,215578.1708,152649.8022
18-03-2014,945976.3091,509739.5726,653773.0681,1042889.905,575341.233,281140.7881,674094.6759,1736515.689,215707.5177,153642.0259
19-03-2014,938124.7058,506579.1872,648477.5063,1032252.428,571946.7197,279397.7152,670184.9267,1726791.201,212838.6077,153380.8344
20-03-2014,943565.8291,508453.5302,649969.0045,1037620.14,575035.232,282331.3912,672128.463,1721783.507,212753.4723,155022.0094
21-03-2014,943660.1857,506063.7986,650034.0014,1040317.953,571182.4959,281202.0657,671389.1217,1692168.83,213987.4424,154742.9697
24-03-2014,938564.4207,500648.916,647368.862,1037405.062,567298.455,280021.017,666152.2866,1663740.394,214287.0248,154139.4722
25-03-2014,942224.8219,499247.099,651382.549,1045289.341,570418.5965,279628.9876,665286.2886,1677715.813,214865.5998,154000.7466
26-03-2014,942224.8219,493555.6821,644412.7557,1040690.068,562318.6524,278454.5458,658500.3685,1676373.641,213705.3256,152399.1389
27-03-2014,942319.0444,491334.6815,643252.8128,1049744.071,559338.3635,277841.9458,655734.6669,1676876.553,215564.5619,151652.3831
28-03-2014,947972.9586,497525.4985,647691.2572,1064125.565,561855.3862,279370.0765,659931.3688,1662287.727,215931.0217,152228.6621
31-03-2014,954608.7694,502003.228,655722.6287,1064019.153,567361.5689,281521.2261,663758.9707,1689216.788,217982.3664,153948.846
01-04-2014,955754.2999,511892.6916,661099.5543,1069658.454,576212.4094,284617.9596,668936.2907,1704757.582,217372.0157,154934.1186
02-04-2014,956996.7805,518240.1609,664801.7118,1074471.917,576212.4094,287008.7505,672615.4403,1712428.991,217263.3297,155182.0132
03-04-2014,955656.985,515856.2562,663472.1084,1080596.407,571256.9827,287439.2636,670664.8555,1702154.417,217893.3934,154949.2402
04-04-2014,948489.5576,505023.2748,655775.8319,1074545.067,558060.9464,283760.041,662147.4118,1671856.069,218568.8629,152625.0016
07-04-2014,947825.6149,494013.7674,646726.1254,1057674.71,552703.5613,279361.7604,652281.4154,1654970.322,217366.7342,150213.5266
08-04-2014,950763.8743,500139.5382,649636.393,1068357.224,557898.9748,281233.4842,658021.4919,1642558.045,220475.0785,150438.8469
09-04-2014,956278.3048,501840.0126,657496.9934,1074874.203,567327.4675,283652.0921,664272.696,1679844.113,220232.5559,152093.6742
10-04-2014,946428.6382,490347.8763,645793.5469,1059610.99,551896.1604,278092.5111,650123.6876,1621217.553,218977.2303,148473.8447
11-04-2014,939425.0663,484120.4583,638948.1353,1057703.69,544942.2687,275228.1583,643362.4013,1601114.455,218583.0713,146662.4638
14-04-2014,945155.5592,485621.2317,643101.2982,1072300.001,549519.7838,276852.0044,648509.3005,1607038.579,219916.428,147689.1011
15-04-2014,950637.4615,489263.3909,646638.3553,1085596.521,552267.3827,276492.0968,648833.5551,1622305.445,222665.3834,148590.0046
16-04-2014,961094.4735,498265.8373,656208.603,1100469.193,558176.6437,280445.9338,654024.2236,1635446.12,224535.7726,150135.3407
17-04-2014,961286.6924,498664.45,659948.992,1111693.979,557674.2847,281764.0297,654351.2357,1640188.913,223008.9293,150465.6384
21-04-2014,962536.3651,502404.4334,660608.941,1118808.82,560351.1213,282637.4982,656248.8543,1664135.671,222830.5222,150480.685
22-04-2014,962825.126,509438.0954,662062.2807,1115676.156,563208.912,284305.0594,659858.223,1685935.849,223097.9188,151774.8189
23-04-2014,960995.7583,507247.5116,662194.6931,1121589.239,558477.9571,282115.9104,657614.705,1674302.891,223298.7069,151698.9314
24-04-2014,960515.2604,508667.8047,661929.8152,1120579.809,561717.1293,280874.6004,661100.0629,1668442.831,224281.2213,151729.2712
25-04-2014,961379.7242,497833.1804,655509.096,1113071.924,553066.6855,278374.8165,653100.7522,1656263.199,225649.3367,149878.1741
28-04-2014,968782.348,497136.214,654329.1797,1118303.362,555500.1789,279126.4285,655125.3645,1667525.788,226755.0185,149053.8442
29-04-2014,965391.6098,499124.7588,656815.6305,1124230.37,559499.7802,280242.9342,656370.1027,1681699.758,226392.2104,150335.7072
30-04-2014,968867.0196,503716.7066,661150.6137,1124342.793,561458.0294,282653.0234,657420.2949,1683381.457,226618.6026,150952.0836
01-05-2014,966832.3989,503212.9899,659167.1619,1118945.948,561626.4669,284603.3293,658011.9731,1688431.602,227411.7678,150952.0836
02-05-2014,969249.4799,504722.6289,660221.8293,1123645.521,560447.0513,285172.536,658406.7803,1672729.188,223932.3677,151163.4165
05-05-2014,969443.3298,503814.1281,661410.2286,1128701.926,562352.5712,287254.2955,657024.1261,1682263.744,225522.2875,150513.4139
06-05-2014,963238.8925,497717.9772,656515.7929,1129830.627,555041.9878,285214.79,647694.3835,1663927.069,224372.1238,148601.8935
07-05-2014,974990.4069,496473.6822,661045.7519,1138756.289,553654.3829,286526.778,646528.5336,1662928.713,227805.0173,150177.0736
08-05-2014,975672.9002,492303.3033,659855.8695,1121333.318,553266.8248,289019.561,647369.0207,1651454.505,225435.8452,150041.9142
09-05-2014,980160.9956,491811,660449.7398,1122118.251,554926.6253,289424.1884,653130.605,1662023.814,222753.1586,150236.9687
12-05-2014,985159.8166,501253.7712,667978.8669,1129860.867,564804.3192,290929.1941,661229.4245,1680306.076,221639.3928,152445.4521
13-05-2014,988312.3281,501303.8966,666843.3028,1133815.38,564747.8388,289067.2473,659906.9656,1680474.106,221949.688,152293.0067
14-05-2014,981987.1292,495689.2929,662242.084,1132341.42,560512.23,287564.0976,653703.8401,1683498.96,223259.1911,150800.5352
15-05-2014,973542.0398,490335.8486,654758.7484,1118300.387,556588.6444,287564.0976,646970.6906,1665317.171,222567.0876,149247.2897
16-05-2014,982206.564,492395.2591,656919.4523,1114386.336,559427.2464,289346.995,652922.8209,1668814.337,223190.2755,149515.9348
19-05-2014,980242.1509,496925.2955,659809.8979,1118286.688,565189.3471,290388.6442,653314.5746,1680162.275,220601.2683,150517.6916
20-05-2014,974556.7464,489272.646,652815.913,1114484.513,561515.6163,287455.7189,645932.1199,1667897.09,220755.6892,149253.343
21-05-2014,982743.0231,495339.6268,657581.4692,1128415.569,565839.2866,290014.0748,649936.8991,1678238.052,221175.125,150626.4737
22-05-2014,981662.0057,497519.1211,658962.3902,1125594.53,567706.5562,291261.1353,652991.6025,1689985.718,222767.5859,151319.3555
23-05-2014,983821.6622,502345.0566,664036.4006,1123455.901,573383.6218,293299.9633,655864.7656,1691337.707,222589.3718,151985.1607
27-05-2014,990314.8851,507016.8656,666891.7572,1125815.158,579117.458,293417.2833,658357.0517,1704868.409,224036.2027,153261.836
28-05-2014,989027.4758,507726.6893,665691.352,1128629.696,577495.9291,293857.4092,655986.9663,1699412.83,225111.5765,153108.5742
29-05-2014,998027.6258,509199.0966,669419.2236,1137094.419,581596.1502,294445.124,660119.6842,1710968.837,225381.7104,153613.8325
30-05-2014,1002119.539,507213.2202,669620.0493,1134251.683,580723.756,294297.9014,664014.3903,1714561.871,226711.4625,153629.1939
02-06-2014,1000516.148,506908.8922,671762.8335,1130508.652,579388.0913,295445.6633,664213.5946,1716447.889,226779.4759,154090.0814
03-06-2014,998214.9607,508581.6916,670889.5418,1134578.483,578692.8256,293938.8904,663947.9092,1719709.14,227233.0349,153920.5824
04-06-2014,1000411.034,513616.6503,671962.9651,1133103.531,580081.6884,294027.072,668130.781,1726244.035,227528.4378,154428.5203
05-06-2014,1002812.02,516287.4569,678481.0058,1140695.325,585940.5135,295526.6101,673542.6403,1734357.382,229644.4523,155710.277
06-06-2014,1006722.987,523567.1101,683366.0691,1150163.096,589045.9982,295851.6894,676977.7078,1732623.025,229368.8789,156971.5302
09-06-2014,1005615.592,523410.0399,685826.1869,1151198.243,591402.1822,296887.1703,676774.6145,1730197.353,228107.3501,157646.5078
10-06-2014,1006822.33,522153.8558,684660.2824,1149931.925,591638.7431,295966.8201,674811.9681,1735214.925,227240.5422,157662.2725
11-06-2014,1002996.406,519960.8096,680073.0585,1156946.51,591106.2682,294990.1296,672585.0886,1730876.888,224809.0684,156669.0002
12-06-2014,996777.8278,510757.5033,673612.3645,1161689.99,585786.3118,292866.2006,664043.258,1723607.205,225528.4574,155446.982
13-06-2014,997475.5723,512800.5333,675565.8403,1173306.89,589301.0296,293246.9267,664176.0666,1724124.287,226904.181,155617.9736
16-06-2014,1002363.203,517825.9785,675836.0667,1176240.157,590361.7715,293862.7452,666102.1772,1726365.648,230194.2916,154995.5017
17-06-2014,1005570.765,522227.4994,677795.9913,1174358.173,592369.0015,293568.8825,668300.3144,1724811.919,230079.1945,156250.9653
18-06-2014,1016632.043,523010.8406,681591.6488,1183753.039,595390.0834,295623.8647,674649.1674,1738955.377,233990.5408,157297.8468
19-06-2014,1022121.856,523220.0449,682545.8771,1192039.31,594377.9203,296244.6748,673839.5884,1744346.139,236119.8547,157172.0085
20-06-2014,1021815.22,523743.265,684866.5331,1202648.46,592832.5377,294259.8355,672491.9092,1761789.6,235222.5992,157659.2417
23-06-2014,1016603.962,526885.7246,682264.0403,1207098.259,593899.6363,294171.5575,673231.6503,1754037.726,235010.8989,157738.0713
24-06-2014,1011927.584,524198.6074,675646.0791,1179817.838,590276.8485,293318.46,670471.4006,1752459.092,234940.3956,156555.0358
25-06-2014,1014052.632,529283.3339,678348.6634,1183475.274,593641.4265,296104.9854,672683.9562,1770334.175,236091.6036,157118.6339
26-06-2014,1011213.284,528277.6955,676856.2963,1182291.798,592929.0568,296874.8583,671405.8567,1770334.175,236540.1776,156804.3967
27-06-2014,1011718.891,529704.0453,679496.0359,1180163.673,596190.1666,298388.9201,672950.0901,1768740.874,237344.4142,157227.7685
30-06-2014,1014248.188,529757.0157,679088.3383,1180989.788,597263.3089,298806.6646,672344.4351,1763788.399,239029.5596,157384.9963
01-07-2014,1016986.658,534312.9261,682891.233,1182052.679,603654.0263,300599.5046,677118.0805,1789716.089,237380.2556,158754.2458
02-07-2014,1019630.824,532175.6744,681457.1614,1180043.189,602688.1799,302102.5021,677321.216,1802602.045,233510.9574,158627.2424
03-07-2014,1025850.572,536858.8203,686227.3615,1186769.435,605942.6961,303673.4351,682468.8572,1807288.81,231502.7632,160070.7503
07-07-2014,1024209.211,531866.0333,681766.8837,1176800.572,603458.331,302246.17,678920.0192,1788131.549,231711.1157,158774.1772
08-07-2014,1020214.795,528302.5308,678153.5192,1175153.051,595311.6435,299374.8313,673828.119,1766673.97,232823.329,157329.3322
09-07-2014,1021235.01,532159.1393,680933.9486,1183261.607,597692.8901,302937.3918,678747.0643,1773917.333,232753.482,157864.2519
10-07-2014,1018988.293,528274.3776,676303.5978,1171547.317,595720.5036,302695.0419,672909.8395,1773207.766,233544.8439,156806.5614
11-07-2014,1019905.382,531127.0592,677385.6835,1160769.082,597924.6694,303936.0916,674659.4051,1776222.22,232166.9293,157088.8132
14-07-2014,1025208.89,533357.7929,680569.3962,1170867.773,602169.9346,304270.4213,675941.258,1779774.664,230356.0273,158047.055
15-07-2014,1011676.133,529464.281,679344.3713,1163257.132,600002.1228,303357.61,674927.3461,1756993.548,230931.9173,158568.6103
16-07-2014,1010664.457,530734.9953,680906.8634,1182218.224,604382.1383,306482.1934,673105.0423,1753655.261,232063.4837,158536.8966
17-07-2014,1004095.138,525533.7923,673757.3413,1162593.401,596102.103,304704.5967,666777.8549,1727175.066,229464.3727,156491.7706
18-07-2014,1014537.727,530578.9167,679686.4059,1169220.184,604328.312,306776.588,674312.4446,1759127.805,232149.1059,158056.6883
21-07-2014,1009769.4,529783.0483,678462.9704,1170623.248,604449.1777,304935.9284,670468.8637,1752970.858,231708.0226,157550.9069
22-07-2014,1007951.815,532484.9419,679955.5889,1179988.234,609828.7754,305972.7106,673821.208,1766468.733,231684.8518,158322.9063
23-07-2014,1004726.369,531739.463,678391.6911,1188602.148,610560.5699,304718.2225,675034.0862,1788196.299,231615.3463,158560.3907
24-07-2014,1011759.454,527485.5473,677102.7468,1189077.589,610987.9623,304992.4689,677666.7191,1781758.792,232402.8385,158592.1028
25-07-2014,1006801.832,523845.897,674326.6256,1179089.337,609582.69,304260.4869,669263.6518,1777482.571,230380.9338,157672.2686
28-07-2014,1003177.346,521174.2829,672708.2417,1176141.614,610192.2727,304960.2861,667389.7136,1776949.326,232822.9717,157388.4585
29-07-2014,997860.5058,515754.0704,667192.0341,1173201.26,607751.5036,307125.5041,666789.0628,1784767.903,230960.3879,156428.3889
30-07-2014,987382.9705,515496.1933,664589.9852,1168273.814,611276.4623,307217.6417,669989.6503,1796190.418,227680.7504,156991.5311
31-07-2014,970202.5068,504980.071,651231.7265,1139183.796,598011.7631,301165.4542,658800.8232,1757572.324,223719.1053,153851.7005
01-08-2014,972530.9928,504323.5969,652599.3131,1129045.061,595141.3066,299930.6758,657812.6219,1752651.121,223898.0806,153082.442
04-08-2014,979046.9505,510274.6154,656514.909,1148803.349,599664.3806,302060.1836,662746.2166,1763167.028,223472.6743,154092.7861
05-08-2014,975620.2861,507110.9127,653297.9859,1123185.034,595166.8977,299824.9383,658438.3662,1752588.026,220545.1822,152752.1789
06-08-2014,988205.7878,509646.4673,654604.5819,1128351.686,593976.5639,294068.2995,658504.21,1751886.991,218494.1121,153134.0593
07-08-2014,980398.9621,506537.6238,651920.7031,1120114.718,592372.8272,291627.5326,655936.0436,1735419.253,219783.2273,152199.9415
08-08-2014,989908.832,512768.0366,660134.904,1140388.795,596697.1488,294543.8079,665315.929,1752946.987,224200.8702,153767.6009
11-08-2014,997828.1027,517126.5649,662049.2952,1138792.25,600695.0197,295574.7112,667711.0664,1756452.881,224649.2719,154398.0481
12-08-2014,994136.1387,515988.8865,660394.1719,1130137.429,598892.9347,295574.7112,666108.5598,1753291.266,224289.8331,154351.7287
13-08-2014,998510.3377,520013.5998,664422.5764,1134318.938,605959.8713,296727.4526,666708.0575,1776084.053,225254.2794,155262.4039
14-08-2014,1003103.485,522249.6583,666814.4977,1127399.592,606808.2151,298834.2175,671441.6847,1794910.543,227326.6187,156162.9258
15-08-2014,1007918.382,520578.4594,666814.4977,1134163.99,607232.9809,299252.5854,668084.4763,1796525.963,228963.3704,155600.7393
18-08-2014,1014369.06,526408.9381,675082.9974,1137566.482,613791.0971,300060.5674,674564.8957,1811616.781,228734.407,157576.8687
19-08-2014,1016904.982,527619.6787,677378.2796,1145415.69,617964.8765,299370.4281,682052.5661,1821218.35,231250.4855,157876.2647
20-08-2014,1017718.506,529413.5856,679884.5793,1147935.605,618273.859,299909.2949,684848.9816,1818486.522,231689.8614,158349.8935
21-08-2014,1016904.331,527348.8726,681312.3369,1149657.508,620499.6448,300209.2042,686150.1947,1816486.187,232014.2272,159458.3428
22-08-2014,1014870.523,524606.6585,679813.4497,1142414.666,621182.1945,299548.7439,687316.65,1821209.051,231364.5874,159139.4261
25-08-2014,1022482.052,527229.6918,682804.6289,1153496.088,621244.3127,300447.3901,689997.1849,1839421.142,232521.4103,160062.4348
